Label,LabelName
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
1,Database
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
2,Communication
2,Communication
2,Communication
2,Communication
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
2,Communication
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
0,Data Mining
